092921d - DNP_center2 @ 1031 RW.tiff	092921d
092520c_Center OS Attempt 1 -RW RK.tiff	092520c
091821a DNP MM_Center1@859 MM.tiff	091821a
102221e RW_center 3 @1027.tiff	102221e
061521b_center 1@ 940 RW.tiff	061521b
033021b DNP_Center 2@918 CG.tiff	033021b
2019.05.31%2788_OS_R_1_0_0000082%2788_OS_R_1_0_0000082_Structure_0004.tiff	2788
090921c Dark_Center1@1009 RK.tiff	090921c
2019.02.28%2742_OD_R_1_0_0000151_RegAvg%004.tiff	2742
2019.03.21%2803_OD_R_1_0_0000054%2803_OD_R_1_0_0000054_Structure_0003.tiff	2803
063021b FCCP_center1 @ 1123 RW.tiff	063021b
102021b - SIL_center1 @953 MM.tiff	102021b
2019.10.18%2933_OS_R_1_0_0000052_RegAvg%002.tiff	2933
102721c RW_Center2@930.tiff	102721c
092821d - Saline_center1 @1001 RK.tiff	092821d
A100720 - KO #113088_center 2 @ 818 -RW RW.tiff	A100720
020321b_center 2@923 CG RK.tiff	020321b
2019.02.25%2742_OS_R_1_0_0000094_RegAvg%002.tiff	2742
062921a_center1 @ 1100 RW.tiff	062921a
072921d_Center2@933 RK.tiff	072921d
2019.10.22%2933_OS_R_1_0_0000082_RegAvg%003.tiff	2933
101921a_Center1@921 RK.tiff	101921a
042421b DNP_Center 2@921RK.tiff	042421b
2019.06.01%2784_OS_R_1_0_0000112%2784_OS_R_1_0_0000112_Structure_0003.tiff	2784
2019.08.14%2939_OD_R_1_0_0000007_RegAvg%003.tiff	2939
2019.03.04%2731_OD_R_1_0_0000007_RegAvg%004.tiff	2731
011321c_center2 @958 CG RK.tiff	011321c
042021c_center1 @1007 RK bab.tiff	042021c
2019.02.26%2740_OS_R_1_0_0000130_RegAvg%003.tiff	2740
2019.03.14%wt3_OS_R_1_0_0000022_RegAvg%004.tiff	wt3
2019.02.22%2738_OS_R_1_0_0000058_RegAvg%002.tiff	2738
2019.10.23%2934_OD_R_1_0_0000097_RegAvg%002.tiff	2934
2019.08.19%2940_OD_R_1_0_0000097_RegAvg%002.tiff	2940
2019.05.29%2784_OS_R_1_0_0000022%2784_OS_R_1_0_0000022_Structure_0002.tiff	2784
020221b_center2 @924 BAB RK.tiff	020221b
2019.04.06%wt5_OD_R_1_0_0000079%wt5_OD_R_1_0_0000079_Structure_0004.tiff	wt5
2019.02.26%2739_OS_R_1_0_0000135_RegAvg%001.tiff	2739
2019.10.18%508_OS_R_1_0_0000052_RegAvg%002.tiff	508
2019.05.31%9463_OD_R_1_0_0000193%9463_OD_R_1_0_0000193_Structure_0002.tiff	9463
2019.03.07%Rightearcut_OD_R_1_0_0000079_RegAvg%001.tiff	Rightearcut
090221c_Center5@1025 RK.tiff	090221c
Light_2941_OS_R_1_0_0000022_RegAvg BAB RW.tiff	2941
2019.03.18%wt5_OD_R_1_0_0000043_RegAvg%001.tiff	wt5
2019.05.30%9452_OS_R_1_0_0000178%9452_OS_R_1_0_0000178_Structure_0003.tiff	9452
2019.03.26%2801_OS_R_1_0_0000221_RegAvg%002.tiff	2801
2019.05.31%2785_OS_R_1_0_0000082%2785_OS_R_1_0_0000082_Structure_0002.tiff	2785
2019.02.25%2738_OS_R_1_0_0000094_RegAvg%004.tiff	2738
042721b - WT - male dark_center2 @1130 RK.tiff	042721b
032921e 16mpk_Center2@1134 RK.tiff	032921e
121720e-KO-116158_center 1@1059 RK RW.tiff	121720e
2019.02.28%2741_OS_R_1_0_0000171_RegAvg%004.tiff	2741
2019.03.04%black_OS_R_1_0_0000022_RegAvg%003.tiff	black
032321e_Center2@1132 RK.tiff	032321e
2019.03.08%black_OS_R_1_0_0000130_RegAvg%001.tiff	black
2019.03.01%2740_OS_R_1_0_0000202_RegAvg%002.tiff	2740
081921a_center 1 @942 RW.tiff	081921a
D102920 -WT male - #984_center 1 @1112 RK RK.tiff	D102920
2019.10.22%2933_OD_R_1_0_0000067_RegAvg%004.tiff	2933
2019.02.28%2738_OD_R_1_0_0000151_RegAvg%002.tiff	2738
090721c Light RW_Center2@956.tiff	090721c
090221a_Center2@932 MM.tiff	090221a
110320c_Center OS #2 BAB RK.tiff	110320c
2019.05.21%9452_OS_R_1_0_0000064%9452_OS_R_1_0_0000064_Structure_0001.tiff	9452
2019.04.04%2735_OD_R_1_0_0000041_RegAvg%004.tiff	2735
D090920_Center#2 @ 1106 am CG RK.tiff	D090920
2019.04.07%wt5_OD_R_1_0_0000109%003.tiff	wt5
2019.06.01%9452_OS_R_1_0_0000238%9452_OS_R_1_0_0000238_Structure_0002.tiff	9452
061821c_Center2 @1033 RK.tiff	061821c
2019.03.14%wt5_OD_R_1_0_0000007_RegAvg%002.tiff	wt5
2019.03.26%2801_OD_R_1_0_0000206_RegAvg%004.tiff	2801
2019.05.30%2784_OD_R_1_0_0000037%2784_OD_R_1_0_0000037_Structure_0001.tiff	2784
2019.10.17%510_OS_R_1_0_0000022_RegAvg%002.tiff	510
091821c DNP MM_Center 1@840 MM.tiff	091821c
081921b_center 2 @1019 bab RW.tiff	081921b
2019.02.28%2741_OD_R_1_0_0000156_RegAvg%002.tiff	2741
042321d_Center 2 @1058 RK.tiff	042321d
2019.03.20%2801_OS_R_1_0_0000034%004.tiff	2801
2019.06.01%2785_OD_R_1_0_0000097%2785_OD_R_1_0_0000097_Structure_0001.tiff	2785
2019.03.04%bothcut_OD_R_1_0_0000007_RegAvg%002.tiff	bothcut
2019.03.21%2804_OD_R_1_0_0000062%2804_OD_R_1_0_0000062_Structure_0001.tiff	2804
091821e DNP RW_Center1@1040.tiff	091821e
100421d_Center1@1003 RK.tiff	100421d
2019.05.22%9452_OS_R_1_0_0000106%9452_OS_R_1_0_0000106_Structure_0004.tiff	9452
112820a_Center OS #1 BAB RK.tiff	112820a
062321c - GNAT_center2 @ 1007 RW.tiff	062321c
2019.06.01%9451_OD_R_1_0_0000228%9451_OD_R_1_0_0000228_Structure_0004.tiff	9451
2019.10.17%509_OD_R_1_0_0000007_RegAvg%004.tiff	509
100521d - Saline_center2 @1041 RK.tiff	100521d
2019.04.07%wt2_OD_R_1_0_0000109%002.tiff	wt2
061721a_Center1 @928.tiff	061721a
092221c - Saline_center1 @1012 bab.tiff	092221c
042321d_Center 1 @1049 RK.tiff	042321d
2019.05.31%2784_OD_R_1_0_0000067%2784_OD_R_1_0_0000067_Structure_0001.tiff	2784
2019.03.18%wt3_OD_R_1_0_0000043_RegAvg%003.tiff	wt3
081921e_center 3 @1130 RW.tiff	081921e
060121a_center @931 RW bab.tiff	060121a
092721e DNP_Center2@1122 RK.tiff	092721e
082421c - male saline_center2 @1105 RW.tiff	082421c
042421d DNP_Center 1@1041RK.tiff	042421d
042021d_center3 @1053 RK.tiff	042021d
2019.02.21%2742_OS_R_1_0_0000022_RegAvg%004.tiff	2742
020221d_center 2@1044 RK RK.tiff	020221d
2019.02.25%2737_OD_R_1_0_0000079_RegAvg%004.tiff	2737
2019.04.05%2734_OS_R_1_0_0000158_RegAvg%003.tiff	2734
032321a_Center2@831 RK.tiff	032321a
2019.08.19%2941_OS_R_1_0_0000112_RegAvg%004.tiff	2941
2019.04.06%wt5_OS_R_1_0_0000094%wt5_OS_R_1_0_0000094_Structure_0002.tiff	wt5
2019.03.07%bothcut_OD_R_1_0_0000079_RegAvg%001.tiff	bothcut
2019.08.15%2942_OD_R_1_0_0000037_RegAvg%002.tiff	2942
061021a_Center2 @832 RK.tiff	061021a
2019.02.26%2737_OS_R_1_0_0000130_RegAvg%001.tiff	2737
2019.05.22%9452_OD_R_1_0_0000091%9452_OD_R_1_0_0000091_Structure_0004.tiff	9452
070821a - FCCP_center 2 @1018 RK.tiff	070821a
2019.02.22%2741_OS_R_1_0_0000058_RegAvg%003.tiff	2741
072021c - Control B6J_center 1@1015 RK.tiff	072021c
070821d - DMSO_center 3@1127 RW.tiff	070821d
2019.08.14%2940_OD_R_1_0_0000007_RegAvg%002.tiff	2940
2019.04.05%2734_OS_R_1_0_0000158_RegAvg%002.tiff	2734
2019.04.07%wt1_OS_R_1_0_0000124%001.tiff	wt1
2019.04.06%wt5_OS_R_1_0_0000094%wt5_OS_R_1_0_0000094_Structure_0003.tiff	wt5
2019.08.15%2942_OD_R_1_0_0000037_RegAvg%003.tiff	2942
D093020-WT-113097_Center 2 @ 1031 AM RK RW.tiff	D093020
020221e_center 1@1127 BAB RK.tiff	020221e
032821e baseline_Center3@1144 CG bab.tiff	032821e
091821e DNP RW_Center2@1043.tiff	091821e
2019.02.22%2741_OS_R_1_0_0000058_RegAvg%002.tiff	2741
2019.03.07%black_OS_R_1_0_0000094_RegAvg%004.tiff	black
101421d_center2 @1008 RK.tiff	101421d
032421a-DNP_center 2@832 RW RW.tiff	032421a
042421e DNP_Center 1 @1127RK bab.tiff	042421e
2019.02.26%2737_OD_R_1_0_0000115_RegAvg%004.tiff	2737
032921a 16mpk_Center2@839 CG.tiff	032921a
072921b_Center1@850 RK.tiff	072921b
2019.08.14%2940_OD_R_1_0_0000007_RegAvg%003.tiff	2940
2019.03.18%wt3_OD_R_1_0_0000043_RegAvg%002.tiff	wt3
2019.08.16%2940_OS_R_1_0_0000082_RegAvg%001.tiff	2940
092721c DNP_Center1@1042 RK.tiff	092721c
2019.02.21%2742_OD_R_1_0_0000007_RegAvg%001.tiff	2742
092921a - Saline_center2 @918 RW.tiff	092921a
061021b_Center2 @903 RK.tiff	061021b
2019.03.07%2731_OD_R_1_0_0000079_RegAvg%001.tiff	2731
062321e - GNAT_center2 @ 1117 RW.tiff	062321e
032421c-DNP_center 3@1000 RW RW.tiff	032421c
121720a-KO-115529_center 2@831 BAB RW.tiff	121720a
112420 - WT - #9_center 2 @ 1046 -RW bad HB RK.tiff	112420
2019.03.04%bothcut_OD_R_1_0_0000007_RegAvg%003.tiff	bothcut
2019.10.23%2932_OD_R_1_0_0000097_RegAvg%001.tiff	2932
2019.10.17%509_OS_R_1_0_0000022_RegAvg%001.tiff	509
060721a_center 1@926 RK.tiff	060721a
2019.03.25%2802_OD_R_1_0_0000162_RegAvg%004.tiff	2802
2019.03.26%2804_OS_R_1_0_0000207_RegAvg%004.tiff	2804
2019.04.07%wt2_OD_R_1_0_0000109%003.tiff	wt2
060721e_center 1@ 1127 RK.tiff	060721e
2019.05.20%9450_OD_R_1_0_0000007%001.tiff	9450
2019.06.01%9452_OS_R_1_0_0000238%9452_OS_R_1_0_0000238_Structure_0003.tiff	9452
2019.04.07%wt5_OD_R_1_0_0000109%002.tiff	wt5
2019.05.29%9452_OD_R_1_0_0000133%9452_OD_R_1_0_0000133_Structure_0004.tiff	9452
2019.03.14%wt5_OD_R_1_0_0000007_RegAvg%003.tiff	wt5
060921d_Center 2@ 1003 RW.tiff	060921d
020321a_center 2@840 BAB RK.tiff	020321a
2019.10.17%510_OS_R_1_0_0000022_RegAvg%003.tiff	510
121720d-WT-116159_center 2@1024 RK RW.tiff	121720d
2019.05.20%9465_OS_R_1_0_0000022%001.tiff	9465
2019.03.01%2737_OS_R_1_0_0000202_RegAvg%001.tiff	2737
082021b_center 1 @958 RW.tiff	082021b
051221e - saline_center 2@1030 RK bab.tiff	051221e
2019.02.28%2741_OD_R_1_0_0000156_RegAvg%003.tiff	2741
102221c RW_center 1 @926.tiff	102221c
102621e RW_center1 @1053.tiff	102621e
2019.04.06%wt3_OD_R_1_0_0000079%wt3_OD_R_1_0_0000079_Structure_0001.tiff	wt3
2019.05.30%9451_OD_R_1_0_0000168%9451_OD_R_1_0_0000168_Structure_0004.tiff	9451
2019.03.01%2740_OS_R_1_0_0000202_RegAvg%003.tiff	2740
051121a_center 1@824 RK bab.tiff	051121a
032621b vehicle_Center 1 @915 CG.tiff	032621b
020321b_center 1@919 BAB RK.tiff	020321b
2019.02.28%2738_OD_R_1_0_0000151_RegAvg%003.tiff	2738
2019.03.08%black_OD_R_1_0_0000115_RegAvg%004.tiff	black
E093020-WT-113104_Center 1 @ 1106 AM -  Mouse was shaking a lot BAB RW.tiff	E093020
121020b-KO-115219_center2 @911 RK RW.tiff	121020b
042421a DNP_Center 2@829 RK.tiff	042421a
2019.05.30%9452_OS_R_1_0_0000178%9452_OS_R_1_0_0000178_Structure_0002.tiff	9452
2019.03.26%2801_OS_R_1_0_0000221_RegAvg%003.tiff	2801
2019.05.31%2785_OS_R_1_0_0000082%2785_OS_R_1_0_0000082_Structure_0003.tiff	2785
2019.10.22%508_OS_R_1_0_0000082_RegAvg%001.tiff	508
2019.03.01%2739_OS_R_1_0_0000207_RegAvg%001.tiff	2739
032621b vehicle_Center 3 @926 CG.tiff	032621b
2019.03.04%black_OS_R_1_0_0000022_RegAvg%002.tiff	black
2019.05.29%2783_OD_R_1_0_0000007%2783_OD_R_1_0_0000007_Structure_0001.tiff	2783
2019.05.29%2784_OS_R_1_0_0000022%2784_OS_R_1_0_0000022_Structure_0003.tiff	2784
2019.10.23%2934_OD_R_1_0_0000097_RegAvg%003.tiff	2934
2019.08.19%2940_OD_R_1_0_0000097_RegAvg%003.tiff	2940
2019.02.22%2742_OD_R_1_0_0000043_RegAvg%004.tiff	2742
112720a_Center OS #1 BAB RK.tiff	112720a
020221b_center1 @923 RK RK.tiff	020221b
101921c_Center1@1002 RK.tiff	101921c
080321d -missing data_center 3 @ 1051 RW.tiff	080321d
2019.10.18%508_OS_R_1_0_0000052_RegAvg%003.tiff	508
101921e_Center1@1038 RK.tiff	101921e
2019.05.31%9463_OD_R_1_0_0000193%9463_OD_R_1_0_0000193_Structure_0003.tiff	9463
2019.06.01%9451_OS_R_1_0_0000243%9451_OS_R_1_0_0000243_Structure_0004.tiff	9451
2019.03.05%black_OS_R_1_0_0000058_RegAvg%001.tiff	black
2019.03.14%wt3_OD_R_1_0_0000007_RegAvg%001.tiff	wt3
2019.03.05%2731_OS_R_1_0_0000058_RegAvg%001.tiff	2731
2019.08.16%2943_OD_R_1_0_0000067_RegAvg%001.tiff	2943
060821e saline_center2@1128 RK.tiff	060821e
100621b_center2 @924 RK.tiff	100621b
2019.03.01%2737_OD_R_1_0_0000187_RegAvg%004.tiff	2737
2019.03.04%2731_OS_R_1_0_0000022_RegAvg%001.tiff	2731
2019.05.21%9465_OD_R_1_0_0000049%9465_OD_R_1_0_0000049_Structure_0004.tiff	9465
2019.06.01%2784_OS_R_1_0_0000112%2784_OS_R_1_0_0000112_Structure_0002.tiff	2784
2019.08.14%2939_OD_R_1_0_0000007_RegAvg%002.tiff	2939
2019.03.26%2800_OS_R_1_0_0000212_RegAvg%001.tiff	2800
2019.05.21%9465_OS_R_1_0_0000069%9465_OS_R_1_0_0000069_Structure_0004.tiff	9465
052121d baseline_Center 1@1032 RK.tiff	052121d
2019.02.22%2738_OS_R_1_0_0000058_RegAvg%003.tiff	2738
2019.02.26%2740_OS_R_1_0_0000130_RegAvg%002.tiff	2740
062221b - B6J control_center 1 @ 941 RW.tiff	062221b
B102920 -WT female - #970_center 1 @943 RK RK.tiff	B102920
011321a_center2 @851 BAB RK.tiff	011321a
2019.10.18%2933_OS_R_1_0_0000052_RegAvg%003.tiff	2933
D100120-WT-113097_Center 2 @ 1026 AM CG dont use bad Hb RW.tiff	D100120
070821b - DMSO_center 2@1044 RW.tiff	070821b
042721b - WT - male dark_center2 @1131 RK.tiff	042721b
2019.02.25%2742_OS_R_1_0_0000094_RegAvg%003.tiff	2742
111820c - WT - #3 OD_center 2 @1027 RK RK.tiff	111820c
2019.10.22%2933_OS_R_1_0_0000082_RegAvg%002.tiff	2933
2019.03.21%2802_OD_R_1_0_0000066%2802_OD_R_1_0_0000066_Structure_0004.tiff	2802
021721a-WT-female_center 1@828 RK RK.tiff	021721a
011221d_center2 @1041 -RW RK.tiff	011221d
2019.03.18%wt5_OS_R_1_0_0000058_RegAvg%001.tiff	wt5
2019.03.21%2803_OD_R_1_0_0000054%2803_OD_R_1_0_0000054_Structure_0002.tiff	2803
090221e_Center1@1110 RK.tiff	090221e
2019.05.22%9450_OD_R_1_0_0000091%9450_OD_R_1_0_0000091_Structure_0001.tiff	9450
2019.05.20%9451_OD_R_1_0_0000007%002.tiff	9451
061621d_center 1@1059 RW.tiff	061621d
072721c_Center2@904 RK.tiff	072721c
2019.08.14%2943_OD_R_1_0_0000007_RegAvg%004.tiff	2943
2019.04.07%wt4_OD_R_1_0_0000109%001.tiff	wt4
092221d - DNP_center1 @1042 RW.tiff	092221d
2019.05.21%9450_OS_R_1_0_0000064%9450_OS_R_1_0_0000064_Structure_0004.tiff	9450
2019.06.01%9452_OD_R_1_0_0000223%9452_OD_R_1_0_0000223_Structure_0002.tiff	9452
2019.08.19%2942_OS_R_1_0_0000112_RegAvg%002.tiff	2942
2019.08.15%2941_OD_R_1_0_0000037_RegAvg%004.tiff	2941
090721d Light RW_Center1@1011.tiff	090721d
061821b_Center1 @959 RK.tiff	061821b
2019.05.20%9463_OS_R_1_0_0000022%003.tiff	9463
2019.02.22%2738_OD_R_1_0_0000043_RegAvg%002.tiff	2738
2019.02.21%2741_OS_R_1_0_0000022_RegAvg%002.tiff	2741
2019.02.25%2739_OS_R_1_0_0000099_RegAvg%002.tiff	2739
2019.06.01%2789_OS_R_1_0_0000112%2789_OS_R_1_0_0000112_Structure_0004.tiff	2789
2019.10.23%510_OS_R_1_0_0000112_RegAvg%002.tiff	510
2019.05.22%9450_OS_R_1_0_0000106%9450_OS_R_1_0_0000106_Structure_0001.tiff	9450
2019.10.17%2933_OS_R_1_0_0000022_RegAvg%004.tiff	2933
2019.05.29%9451_OD_R_1_0_0000138%9451_OD_R_1_0_0000138_Structure_0003.tiff	9451
2019.05.31%9451_OS_R_1_0_0000213%9451_OS_R_1_0_0000213_Structure_0003.tiff	9451
090221b_Center3@955 RK.tiff	090221b
2019.03.26%2803_OS_R_1_0_0000195_RegAvg%002.tiff	2803
121020a-KO-115219_center 2@848 RK RW.tiff	121020a
052121d_Center 2@ 1032 RK.tiff	052121d
110220c_Center OS #2 -RW RK.tiff	110220c
032321d_Center1@1041 BAB RK.tiff	032321d
2019.08.19%2943_OD_R_1_0_0000097_RegAvg%004.tiff	2943
2019.02.22%2741_OD_R_1_0_0000043_RegAvg%003.tiff	2741
2019.05.21%9463_OD_R_1_0_0000049%9463_OD_R_1_0_0000049_Structure_0004.tiff	9463
2019.03.01%2738_OD_R_1_0_0000217_RegAvg%001.tiff	2738
2019.02.21%2738_OS_R_1_0_0000022_RegAvg%003.tiff	2738
2019.05.30%9452_OD_R_1_0_0000163%9452_OD_R_1_0_0000163_Structure_0003.tiff	9452
081121d - Saline_center1 @ 1039 RW.tiff	081121d
2019.05.30%9465_OS_R_1_0_0000184%9465_OS_R_1_0_0000184_Structure_0003.tiff	9465
2019.05.22%9465_OD_R_1_0_0000096%9465_OD_R_1_0_0000096_Structure_0004.tiff	9465
2019.03.18%wt3_OS_R_1_0_0000058_RegAvg%003.tiff	wt3
081821e -Male_center 1 @ 1133 RW.tiff	081821e
092420b_Center #1 - RW RK.tiff	092420b
2019.05.29%9463_OS_R_1_0_0000148%9463_OS_R_1_0_0000148_Structure_0004.tiff	9463
2019.05.29%2785_OD_R_1_0_0000007%2785_OD_R_1_0_0000007_Structure_0001.tiff	2785
2019.05.31%2783_OS_R_1_0_0000082%2783_OS_R_1_0_0000082_Structure_0003.tiff	2783
2019.03.08%Rightearcut_OS_R_1_0_0000130_RegAvg%002.tiff	Rightearcut
092520a_Center OS Attempt #2 - RW RK.tiff	092520a
2019.08.15%2941_OS_R_1_0_0000052_RegAvg%001.tiff	2941
121620c-KO_center2 @959 BAB RW.tiff	121620c
100921b male_Center1@1112 weird fit...RK.tiff	100921b
042121b_center 2@0912 bab RK.tiff	042121b
2019.04.05%2735_OS_R_1_0_0000086_RegAvg%004.tiff	2735
2019.02.22%2739_OD_R_1_0_0000048_RegAvg%003.tiff	2739
C100120-WT-113105 check_Center 2 @ 0935 AM CG check looks like light RW.tiff	C100120
2019.02.26%2741_OD_R_1_0_0000120_RegAvg%002.tiff	2741
102721b RW_Center1@914.tiff	102721b
032621d vehicle_Center 3 @1113 RK bab.tiff	032621d
081921b_center 3 @1022 RW.tiff	081921b
2019.05.29%9451_OS_R_1_0_0000153%9451_OS_R_1_0_0000153_Structure_0002.tiff	9451
032421c-DNP_center 2@958 BAB RW.tiff	032421c
2019.03.08%2704_OS_R_1_0_0000130_RegAvg%002.tiff	2704
2019.10.18%510_OD_R_1_0_0000037_RegAvg%001.tiff	510
A100120-WT-113087_Center 3 @ 0842 AM BAB RW.tiff	A100120
2019.05.29%9465_OS_R_1_0_0000154%9465_OS_R_1_0_0000154_Structure_0001.tiff	9465
092121a - DNP RW_center2 @912.tiff	092121a
2019.03.20%2804_OS_R_1_0_0000034%002.tiff	2804
2019.08.19%2939NOYAG_OS_R_1_0_0000112_RegAvg%004.tiff	2939NOYAG
2019.03.14%wt4_OS_R_1_0_0000022_RegAvg%002.tiff	wt4
101921b_Center1@942 RK.tiff	101921b
2019.06.01%2788_OS_R_1_0_0000112%2788_OS_R_1_0_0000112_Structure_0002.tiff	2788
2019.10.17%508_OS_R_1_0_0000022_RegAvg%004.tiff	508
2019.10.23%2933_OD_R_1_0_0000097_RegAvg%004.tiff	2933
2019.10.18%509_OD_R_1_0_0000037_RegAvg%003.tiff	509
071221a_Center1 @1024 RK.tiff	071221a
2019.02.28%2739_OS_R_1_0_0000171_RegAvg%001.tiff	2739
2019.03.20%2803_OS_R_1_0_0000034%003.tiff	2803
2019.03.05%2704_OD_R_1_0_0000043_RegAvg%002.tiff	2704
2019.02.25%2740_OS_R_1_0_0000094_RegAvg%001.tiff	2740
2019.05.30%9463_OD_R_1_0_0000163%9463_OD_R_1_0_0000163_Structure_0002.tiff	9463
2019.05.29%2788_OS_R_1_0_0000022%2788_OS_R_1_0_0000022_Structure_0003.tiff	2788
060721b_center 1@958 RK.tiff	060721b
A100820 - KO #113088_center 1 @ 805 -RW RK.tiff	A100820
090121c DNP_Center1@915 RK.tiff	090121c
2019.05.31%2789_OS_R_1_0_0000082%2789_OS_R_1_0_0000082_Structure_0003.tiff	2789
2019.08.16%2941_OS_R_1_0_0000082_RegAvg%004.tiff	2941
090921d Light_Center1@1109 RK.tiff	090921d
032621a vehicle_Center 2 @831 CG.tiff	032621a
061621d_center 2@1103 RW.tiff	061621d
042321c_Center 2 @1004 RK.tiff	042321c
2019.02.25%2738_OD_R_1_0_0000079_RegAvg%003.tiff	2738
2019.02.26%2741_OS_R_1_0_0000135_RegAvg%004.tiff	2741
032521d baseline_Center3@1054 RK.tiff	032521d
E093020-WT-113104_Center 3 @ 1130 AM CG RW.tiff	E093020
081721d -Male_center 1 @ 1123 RW.tiff	081721d
062321b - B6J control_center1 @ 937 RW.tiff	062321b
061721b_Center1 @959.tiff	061721b
2019.10.22%2934_OD_R_1_0_0000067_RegAvg%002.tiff	2934
2019.08.14%2941_OS_R_1_0_0000022_RegAvg%002.tiff	2941
032521e baseline_Center1@1133 RK.tiff	032521e
2019.04.04%2734_OD_R_1_0_0000113_RegAvg%004.tiff	2734
102921c - motion_center1 @1001 bab.tiff	102921c
2019.02.26%2738_OD_R_1_0_0000115_RegAvg%002.tiff	2738
033021c baseline saline_Center 3@1001 RK.tiff	033021c
2019.03.04%2730_OS_R_1_0_0000022_RegAvg%004.tiff	2730
2019.03.05%bothcut_OS_R_1_0_0000058_RegAvg%002.tiff	bothcut
2019.03.18%wt1_OS_R_1_0_0000058_RegAvg%001.tiff	wt1
A090920_Center#1 @ 0904 am CG RK.tiff	A090920
033021c Saline_Center 2@1011 RK bab.tiff	033021c
2019.03.14%wt2_OD_R_1_0_0000007_RegAvg%004.tiff	wt2
2019.03.05%2730_OS_R_1_0_0000058_RegAvg%004.tiff	2730
2019.08.16%2942_OD_R_1_0_0000067_RegAvg%004.tiff	2942
080321d -missing data_center 1 @ 1043 RW.tiff	080321d
2019.05.20%9463_OD_R_1_0_0000007%001.tiff	9463
2019.10.18%510_OS_R_1_0_0000052_RegAvg%004.tiff	510
121620e-KO_center 1@1123 RK RW.tiff	121620e
2019.02.25%2741_OD_R_1_0_0000079_RegAvg%002.tiff	2741
042121e_center 1@1131 bab.tiff	042121e
070721c baseline_Center 2 @ 1105 RW.tiff	070721c
101321e - male_center2 @1107 bab.tiff	101321e
072121c - Control B6J_center 1@945 RW.tiff	072121c
PBS-Dark_2940_OS_R_1_0_0000082_RegAvg CG.tiff	2940
2019.03.08%2731_OD_R_1_0_0000115_RegAvg%004.tiff	2731
051121c_center 2@950 RK bab.tiff	051121c
060221b -SALINE_center2 @ 1008 RW.tiff	060221b
2019.03.26%2802_OS_R_1_0_0000213_RegAvg%004.tiff	2802
102621a RW_center2 @912.tiff	102621a
B102220 -WT male - #980 DYING_center 1 @851 RK RK.tiff	B102220
090721b Dark RW_Center1@845.tiff	090721b
060921c_Center 2@932 RW.tiff	060921c
2019.03.25%2800_OD_R_1_0_0000161_RegAvg%003.tiff	2800
B093020-KO-112470_Center 1 @ 851 AM BAB RW.tiff	B093020
2019.08.16%2939NOYAG_OD_R_1_0_0000067_RegAvg%003.tiff	2939NOYAG
060721c_center 1@1026 RK.tiff	060721c
2019.08.15%2939NOYAG_OD_R_1_0_0000037_RegAvg%003.tiff	2939NOYAG
072121d - GNAT_center 1@1006 RW.tiff	072121d
2019.10.22%509_OS_R_1_0_0000082_RegAvg%004.tiff	509
2019.02.25%2737_OS_R_1_0_0000094_RegAvg%003.tiff	2737
2019.03.20%2804_OD_R_1_0_0000006%001.tiff	2804
2019.04.06%wt1_OS_R_1_0_0000094%wt1_OS_R_1_0_0000094_Structure_0003.tiff	wt1
102721e RW_Center1 @948.tiff	102721e
2019.10.23%2932_OS_R_1_0_0000112_RegAvg%002.tiff	2932
060221e -TGN-020_center1 @1127 RW.tiff	060221e
2019.03.07%black_OD_R_1_0_0000079_RegAvg%002.tiff	black
051221a - TGN-020_center 2@829 RK.tiff	051221a
083121d_Center2@1015 RK.tiff	083121d
2019.03.26%2803_OD_R_1_0_0000180_RegAvg%004.tiff	2803
2019.08.15%2943_OS_R_1_0_0000052_RegAvg%003.tiff	2943
090221e_Center3@1115 RK.tiff	090221e
090921a Dark_Center2@850 RK.tiff	090921a
110220c_Center OS #1 BAB RK.tiff	110220c
2019.05.31%9452_OS_R_1_0_0000208%9452_OS_R_1_0_0000208_Structure_0004.tiff	9452
2019.06.01%9463_OD_R_1_0_0000223%9463_OD_R_1_0_0000223_Structure_0003.tiff	9463
2019.06.01%2783_OS_R_1_0_0000112%2783_OS_R_1_0_0000112_Structure_0004.tiff	2783
061521a_center 2@ 931 RW.tiff	061521a
Light_2942_OS_R_1_0_0000022_RegAvg BAB RW.tiff	2942
2019.05.30%9463_OS_R_1_0_0000178%9463_OS_R_1_0_0000178_Structure_0003.tiff	9463
011221c_center1 @953 -RW RK.tiff	011221c
011321c_center3 @1007 BAB RK.tiff	011321c
2019.02.22%2737_OD_R_1_0_0000043_RegAvg%004.tiff	2737
2019.05.21%9450_OD_R_1_0_0000049%9450_OD_R_1_0_0000049_Structure_0001.tiff	9450
042021a_center3 @837 RK bab.tiff	042021a
2019.10.17%2932_OS_R_1_0_0000022_RegAvg%001.tiff	2932
032821b baseline_Center2@918 RK bab.tiff	032821b
2019.03.25%2803_OD_R_1_0_0000144_RegAvg%003.tiff	2803
2019.02.21%2740_OD_R_1_0_0000007_RegAvg%003.tiff	2740
032521d baseline_Center1@1048 RK.tiff	032521d
072921c_Center2@915 RK.tiff	072921c
2019.03.05%bothcut_OD_R_1_0_0000043_RegAvg%003.tiff	bothcut
2019.08.16%2942_OS_R_1_0_0000082_RegAvg%003.tiff	2942
2019.08.14%2942_OD_R_1_0_0000007_RegAvg%001.tiff	2942
2019.03.01%2742_OD_R_1_0_0000187_RegAvg%004.tiff	2742
